0,182.6969
1,195.86221
2,193.90674
3,190.07776
4,180.6315
5,179.22731
6,186.40019
7,193.37578
8,193.55194
9,192.28023
10,189.44171
11,189.4706
12,192.5808
13,194.80045
14,193.7817
15,191.73418
16,185.02031
17,191.61942
18,201.31766
19,213.1206
20,213.34818
21,208.67656
22,208.58597
23,208.64816
24,201.08296
25,191.88483
26,192.78236
27,197.55798
28,202.77083
29,198.10335
30,190.55537
31,186.08073
32,184.27164
33,188.65714
34,189.45616
35,191.05363
36,192.41801
37,196.01595
38,195.10947
39,194.63464
40,190.5595
41,194.93942
42,200.41249
43,210.68001
44,213.61647
45,211.91685
46,212.40419
47,211.31161
48,208.89877
49,201.84666
50,203.46216
51,207.26392
52,204.8577
53,206.17848
54,211.16518
55,220.7697
56,223.16446
57,220.37288
58,223.55563
59,215.60655
60,208.05777
61,199.64235
62,198.40167
63,204.23907
64,212.66267
65,210.39804
66,201.6859
67,194.26208
68,191.65062
69,198.29245
70,202.94356
71,203.7416
72,204.66658
73,212.9274
74,211.26653
75,209.73508
76,201.70657
77,201.91766
78,206.56944
79,212.57164
80,214.02187
81,214.11415
82,211.98552
83,212.67084
84,216.03952
85,220.65054
86,220.22758
87,217.39334
88,212.13503
89,216.31183
90,223.75919
91,231.10852
92,231.13318
93,225.99748
94,224.4443
95,220.8423
96,215.61476
97,205.3402
98,203.9282
99,207.13417
100,212.85512
101,209.61359
102,206.8661
103,202.89417
104,200.70772
105,202.43173
106,202.8743
107,202.48575
