211.865679,71793,15747,8392,5183,4650
210.2130864,74518,19767,8191,6597,6160
206.6812346,59397,15122,7815,5605,5817
195.1733333,47247,13120,6905,4404,4384
192.4555556,53948,13571,7444,4965,4431
192.4311111,64194,14921,8818,6147,5262
201.8624691,86408,17982,9800,7842,6239
202.1528395,40572,13305,5436,3928,3581
200.0646914,46165,15182,5944,4480,3643
189.9881481,43185,12955,5274,3520,2680
187.3503704,38162,11847,4623,3081,2373
186.5414815,37638,12002,4191,3053,2503
190.0004938,35645,11738,4109,2969,2295
191.0201235,34885,11304,4062,2739,2269
192.0393827,46844,14066,5974,3756,2887
193.491358,35256,9424,4546,2666,2109
194.1850617,40562,10930,5520,3042,2275
194.5535802,40843,11659,5134,3036,2428
191.8803704,37285,11257,5415,3075,2391
193.6359259,67216,17005,14809,6944,4071
197.1037037,36544,10021,9259,3612,2739
206.5459259,43250,12351,11658,4219,2958
210.2414815,46010,13009,12252,4818,3078
212.4525926,56802,15724,17203,6563,3699
212.531358,60443,16857,16062,7788,4135
212.2595062,31836,13776,12034,5653,3525
210.9891358,28410,17694,13811,8017,4788
205.9508642,19153,11738,10086,4967,3178
204.7604938,17088,11743,9897,4148,2794
204.648642,19491,13547,10704,4966,3089
206.0720988,18924,13804,10695,4309,3006
207.7746914,19517,13961,13202,7114,3481
210.2132099,17832,11250,11405,4765,2974
215.1916049,19725,12398,9753,5056,3217
217.7490123,18912,13246,8594,5405,3548
219.6893827,22268,14865,8716,5789,3616
223.9080247,22029,14140,9494,5721,3436
222.4428395,19997,13991,9175,6186,3413
218.1891358,20280,14290,9686,5652,3781
202.714321,25000,11697,7063,4887,3206
199.2080247,11201,12090,7729,5357,3513
199.2376543,23525,14565,12554,9346,5088
211.8516049,59655,17788,9662,8133,4151
212.1667901,14204,11244,7967,4634,2637
209.2316049,18091,12050,7381,4182,3008
194.5828395,14365,10375,5624,3286,2562
191.494321,14082,10407,5286,3070,2549
191.5028395,15073,10887,5683,3083,2682
198.7382716,12516,9736,5100,2670,2502
201.8434568,14973,10391,4633,2782,2518
204.9482716,17809,12506,7295,3300,2752
210.4690123,14639,10687,5122,2667,2599
211.7608642,14932,11227,6166,2869,2327
211.2401235,16127,13135,8376,3610,2675
204.2574074,14907,22812,11078,7143,3396
203.5985185,11397,12055,7631,5068,2289
204.6140741,9199,8986,5804,2716,1699
210.8314815,11056,11608,8618,3007,2149
212.5503704,12800,12512,10735,3215,2234
213.2981481,14325,16090,12518,4079,2821
210.6037037,14721,17935,12001,6008,3005
211.2625926,13155,14129,8088,5416,2667
212.8037037,16986,17230,10394,6238,3348
217.8887654,14288,14950,8280,5669,3578
219.1980247,11644,11342,8860,3921,2197
219.3932099,12743,12543,6285,3619,2428
214.882716,11827,12317,7167,3929,2478
215.5434568,12348,12334,6353,3832,2236
217.7838272,13020,13014,6754,3809,2461
225.9860494,14145,13849,7053,4411,2553
228.0990123,14740,14296,7412,4266,2643
228.5049383,15347,16260,7008,3823,2784
227.0951852,14335,17018,7167,3997,2536
224.1685185,13217,14401,8187,4715,2704
219.6162963,12339,13502,6485,3855,2720
207.8795062,9778,11884,4766,2881,2062
204.2454321,12093,13265,5020,3804,2644
203.1550617,13417,14545,5171,4460,3161
210.2671605,9383,10587,5203,4470,2788
210.0201235,8700,9905,5297,2755,1932
208.072716,9266,10998,5762,2923,2192
200.4432099,8646,10348,4773,2435,1893
198.081358,7721,8673,3918,2453,1778
197.0054321,7365,7775,3589,2238,1753
198.93,7793,8439,3461,2273,1729
199.14,8028,8607,3630,2394,1816
199.35,9427,9937,4008,2703,1858
