0,2,53,54,70,72
111.3711111,5731.216654,57067.06201,1271.930182,13978.65778,650.9487515
106.3622222,5804.738675,54791.43517,1622.244772,13818.88716,717.5273032
103.0066667,6223.978083,52704.54733,2177.36012,12986.32696,935.3084035
101.3044444,6090.825433,53275.51297,2148.780663,12593.77882,1146.061721
101.2555556,5283.463726,56256.3186,1739.941074,13588.55529,1213.74772
102.86,4769.363033,60444.90781,1690.161388,15204.82909,1157.673272
109.5982716,5233.494022,66186.5776,2085.663327,16051.41524,1143.474583
111.8990123,6280.78429,74297.72524,2487.713598,15990.76618,1323.177621
113.242716,7263.226254,82949.8815,2769.663691,15901.36054,1680.843785
112.1898765,8030.042445,87871.60768,3027.811271,16343.42273,2047.993095
112.6991358,8490.808384,86869.84535,3093.561591,17107.8355,2270.895969
113.3309877,8290.580326,83008.97817,2840.122521,17509.92995,2340.056311
115.1175309,7472.601261,81629.39691,2581.634367,17107.96098,2342.893344
115.2204938,6795.945547,84351.10206,2601.035197,16453.75131,2323.738196
114.6719753,6829.34533,87641.27946,2678.69161,16466.082,2251.218263
109.7761728,7266.220243,87973.4456,2532.145206,17071.10222,2139.994207
110.6965432,7647.987085,86969.19195,2303.577308,17568.01654,2141.934226
113.737284,8216.05699,89616.39111,2245.580224,17761.05482,2431.73858
123.5260494,9387.937695,97475.52737,2324.762474,17707.12472,2981.664202
127.3367901,10737.02499,105506.1831,2419.730271,17680.92002,3504.541616
129.7971605,11221.09372,106975.0995,2532.735239,18472.17417,3679.326375
130.4893827,10445.61109,100906.2782,2603.701021,19703.05576,3444.222898
130.5623457,9236.129547,93254.19333,2501.993043,19617.53728,3054.413935
129.5982716,8829.766301,90506.95903,2367.715362,18532.30469,2851.195633
125.0791358,9706.570474,93299.83639,2557.740639,18512.68438,2967.105182
123.9295062,11225.79073,97002.24641,3067.230467,19075.91427,3215.857137
123.631358,12195.62837,97509.24876,3388.137889,18744.65227,3240.573821
127.8948148,11776.33879,94884.12825,3160.857704,18610.0642,2811.955489
126.517037,10076.58821,91461.46098,2634.817852,19169.00479,2054.417083
123.2081481,8051.045982,88348.3347,2262.753923,18872.67387,1378.764214
113.1390123,6739.634438,85200.57674,2148.999155,18288.75388,1118.778588
109.5897531,6451.609369,82453.87638,2139.664386,18851.11923,1207.544844
107.7312346,6656.021959,81613.96368,2163.105072,19134.08836,1274.382794
107.6360494,6693.873148,82736.8358,2190.452361,18501.55106,1092.543682
109.1045679,6544.528469,83195.97379,2098.203639,18938.02217,848.7238429
112.2093827,6797.279379,80504.65931,1878.518285,19779.42757,889.9512522
123.587037,7872.304366,75985.71908,1797.919703,18471.75225,1270.16062
124.987037,9395.228984,74188.18699,2037.955298,16781.66216,1682.210696
123.0459259,10458.39299,78252.53183,2336.110261,18004.6236,1838.298499
109.0106173,10505.21036,86789.09574,2313.116397,20494.71939,1773.38642
106.9520988,9889.736387,95950.59399,2047.807545,21105.31027,1708.307102
108.117284,9529.101165,103865.0164,1985.85618,20869.37927,1748.49819
118.2355556,10029.99829,111966.226,2326.528293,21897.84901,1864.816093
121.5511111,11175.8264,121883.8067,2828.421822,23326.76275,2097.217608
123.7933333,12225.25871,131843.692,3214.895216,23724.8385,2557.982598
123.7558025,12632.22789,136999.6962,3443.132447,23349.73394,3166.160357
124.7561728,12443.61118,133904.4787,3524.795253,22745.5475,3560.68978
125.5880247,12061.97274,124847.5462,3397.566164,22232.15126,3462.617003
126.8859259,11747.05514,117099.1322,3097.376294,22211.04957,3068.934845
126.9048148,11442.96753,116556.3035,2825.152792,22383.37108,2888.439898
126.2792593,11086.76222,121780.5598,2726.229399,22434.41973,3141.494181
121.5692593,10982.52424,125661.1309,2765.449534,22913.06378,3506.721588
122.2348148,11727.93617,123997.7003,2859.500941,23388.09626,3611.975236
124.8359259,13655.77263,120999.2925,2960.376102,22707.66627,3639.793167
133.5414815,16309.02713,124050.998,3023.209373,22016.7602,4147.356898
136.887037,18530.72642,133579.649,3080.229904,22930.03818,5199.56181
139.0414815,19225.33801,141121.9457,3252.262391,24258.13043,5960.110239
139.8774074,18213.11003,138633.6078,3457.012238,24600.75847,5501.469031
139.7451852,16445.08502,127501.634,3339.956065,24366.80604,4058.028225
138.5174074,15338.74441,116487.8462,2897.15495,24503.61832,3154.036747
134.3762963,15719.97084,112249.6403,2850.014204,25960.80915,4168.766316
132.3207407,17196.75269,114038.736,3716.364976,26927.30142,6772.972379
130.532963,18456.37246,116716.6459,4736.440299,24476.58824,9015.216603
130.6697531,18251.43728,116119.1303,4640.730252,22377.71236,9092.568018
128.1749383,16316.39517,111036.7799,3453.900389,24270.42927,6973.683039
124.7053086,13541.86839,102490.659,2502.550993,24513.76306,4234.091428
117.1038272,11327.84596,92987.92542,2492.365089,21779.65485,2456.649071
114.0523457,10644.09414,85678.44071,2715.72184,22325.7171,1983.560214
112.3938272,11482.92851,82521.05391,2515.220666,23915.14881,2126.522226
113.2759259,13024.76549,82813.8484,2320.561586,22115.61957,2202.20467
113.5425926,14287.99406,83939.84453,2588.060748,20596.01796,2100.287857
114.3414815,14737.13861,83592.89637,2829.83076,20271.29544,2018.380029
115.8330864,14458.8827,81125.33153,2566.638074,19472.53289,2034.73893
117.5760494,13906.26214,77280.07807,2319.706113,19975.90687,2080.073837
119.7308642,13513.28379,73623.27455,2695.096788,20343.56072,2123.865822
122.8130864,13483.8869,72523.61037,3238.331506,18674.6302,2195.750386
125.4049383,13827.74789,76789.50555,3192.287609,17576.04373,2291.494613
128.0219753,14493.00668,88045.39422,2787.104161,18218.70524,2403.212885
132.6187654,15417.65398,104748.4472,2787.680289,20468.04114,2609.319893
133.8202469,16468.18187,121860.5468,3232.121768,23337.80608,3008.764661
133.5809877,17383.97359,133075.2826,3566.891683,23444.75991,3576.488248
129.871358,17850.44998,134384.7354,3653.776962,21957.90046,4179.8199
128.2728395,17690.53612,126662.5161,3734.660094,22320.37459,4704.009737
126.7558025,17030.85968,115441.3588,3710.086951,22149.17586,5063.074702
124.2437037,16294.87257,107625.5467,3344.536785,20683.82788,5190.722786
123.697037,16001.95702,106913.0995,2962.475164,21415.95826,5242.777935
124.0392593,16495.2015,111292.2863,3092.868515,22782.19632,5721.626689
124.2841975,17763.53731,115303.9113,3580.539476,21951.13435,7008.956128
127.1438272,19447.81354,115850.5587,3831.991552,21491.95032,8734.631991
131.6319753,21004.73314,115922.4424,3782.654714,22841.80172,10171.18058
142.0716049,21936.7569,121172.6088,3844.37699,23959.88206,11525.14627
146.5745679,21999.51055,131638.7005,4061.718895,24293.79942,14009.88617
149.4638272,21324.97082,138279.1406,4130.478655,24240.43641,17691.33489
150.9853086,20409.06391,131185.0682,4097.154045,23661.64026,19988.45534
150.462716,19925.02459,112873.849,4225.022437,22941.5345,18267.79712
148.1419753,20387.64264,100424.8458,4384.441293,22125.07585,14195.21115
139.9401235,21808.18313,109428.2119,4430.07633,21319.98537,13015.5569
137.0853086,23559.70753,134869.079,4796.131435,21646.41198,16718.78208
135.4945679,24610.06537,152622.1172,5654.162324,22503.32542,20152.26651
138.4553086,24061.81965,144014.1135,5982.063071,22069.73127,17189.84785
136.9271605,21699.32738,116306.5341,4844.199669,21671.6094,9387.291412
134.1975309,18180.39338,93362.36319,3127.347143,23061.90302,4063.880861
127.3395062,14713.66548,87470.50485,2425.333689,23762.44074,4084.032951
124.4020988,12411.45719,88867.01809,2679.488864,21770.4061,5041.597927
122.4583951,11739.40658,85321.69722,2675.490497,19556.57933,3606.890397
119.9775309,12408.00442,80843.92068,2302.022925,19232.45931,2274.419214
121.1693827,13717.66188,84966.75482,2330.280474,20013.02292,3185.414454
124.5030864,15044.84924,92237.39794,2579.142423,20701.7062,3858.508799
136.4245679,16103.15637,89167.97452,2430.592889,20151.36158,2825.26075
139.2075309,16858.94998,78834.55519,2450.384521,18471.18189,2990.292591
139.2979012,17295.78538,78589.20582,3309.438716,18268.87872,5372.623336
131.7687654,17321.02978,91106.07139,4001.141783,19924.19629,6180.829506
130.1691358,16914.86595,100190.3778,3409.654986,19979.69986,3918.717094
129.5720988,16335.93566,101310.5715,2602.755695,18302.49662,2521.718386
130.2650617,16106.26876,110255.2044,3214.573316,18792.72515,4223.344266
131.4576543,16698.25322,130935.2616,4653.290365,21215.99039,6279.043573
133.437284,18149.21247,142912.2998,5268.797084,21739.47063,7038.910067
138.782716,19940.1058,136452.2371,5160.527164,20575.856,8283.427443
140.4023457,21279.45464,133235.0789,5471.933815,20588.83959,10199.04181
140.8749383,21607.22383,152809.2026,5973.904313,21437.28718,10662.91702
138.5032099,20967.54395,178266.0765,5657.214026,21420.20895,9912.090056
137.9546914,20020.64212,175904.2136,4800.605401,21105.60561,10069.45999
137.5320988,19730.34083,141092.5244,4359.069049,21300.32921,10758.66329
134.3016049,20930.01601,107447.3556,4178.861349,21352.80482,10334.52084
136.3312346,23944.74219,107276.5066,3673.913559,21247.18214,9831.601332
140.6871605,28354.06289,135199.4641,3326.367328,21970.4309,11226.02573
152.8395062,32971.92713,161227.3168,3790.621223,23269.54794,13934.07626
157.7454321,36168.62789,169048.8061,4465.701082,23799.28756,16522.38921
160.8750617,36576.76961,164560.3349,4508.898125,23390.16482,19048.84542
162.7281481,33924.24831,155444.6681,4250.073749,22964.92297,20905.20049
161.9303704,29438.36777,143486.6361,4241.623177,22621.3162,19879.72923
158.9814815,25342.92396,133312.114,4121.015029,21774.19605,16198.04223
147.4706173,23553.17545,130814.9274,3736.098828,20849.74879,13928.84835
145.0276543,24384.10355,134389.402,3985.135476,20997.7292,15369.71844
145.2417284,26275.71808,138537.3234,5106.275325,22161.91515,17148.40231
