0,201.99488010066227
1,209.25481301375703
2,210.72220010681187
3,207.3303635787127
4,203.20676680291143
5,203.43130759571392
6,207.32252440530863
7,212.51424601598873
8,213.45730815983055
9,211.04137397379182
10,206.10565176563483
11,206.65295409696614
12,211.37985994998877
13,219.26808637505735
14,220.5087073536107
15,216.63487642258272
16,213.50889277959902
17,211.15763757529055
18,210.06526934358078
19,201.99302133574568
20,200.4655334130204
21,203.17350243772262
22,211.43801275005103
23,211.2394843346231
24,204.15543202908174
25,195.1037735450211
26,192.92209162214766
27,196.56135833406358
28,200.08373615629063
29,200.4865324732989
