0,195.12788
1,204.56613
2,203.90572
3,200.49193
4,202.72551
5,203.7387
6,206.69084
7,207.85847
8,206.82013
9,204.53287
10,197.54115
11,203.7991
12,213.59683
13,221.21431
14,223.76323
15,224.60233
16,222.81458
17,221.01495
18,217.50275
19,214.79982
20,216.67143
21,220.11954
22,221.06909
23,216.9816
24,206.64705
25,205.47185
26,203.71994
27,205.87726
28,200.10938
29,205.85863
30,211.39923
31,222.6094
32,219.78557
33,206.60693
34,199.6025
35,201.16957
36,210.65643
37,216.08336
38,217.88824
39,213.37856
40,218.84836
41,219.74352
42,222.18619
43,221.63501
44,220.2322
45,217.70981
46,209.61635
47,215.26419
48,224.12405
49,231.04733
50,232.46019
51,232.00792
52,231.4655
53,228.41109
54,224.30568
55,221.6253
56,221.65118
57,221.90692
58,218.79253
59,214.7978
60,0.2664746
61,0.15370552
62,0.08788952
63,0.11005552
64,0.118005425
65,0.15403308
66,0.17307135
67,0.2278983
68,0.25014916
69,0.28919333
70,0.34845233
71,0.37415496
72,0.407356
73,0.54881614
74,0.49783278
75,0.41325492
76,0.3331708
77,0.32639027
78,0.32981503
79,0.20684232
80,0.24977466
81,0.2980647
82,0.27429765
83,0.38756412
84,0.49836496
85,0.6762614
86,0.7565311
87,0.7939058
88,0.7651489
89,0.6848898
90,0.5404783
91,0.4607976
92,0.46236727
93,0.52422047
94,0.47019598
95,0.3733209
96,0.25028035
97,0.19128042
98,0.14676726
99,0.1515568
100,0.045432538
101,0.13811609
102,0.29172364
103,0.46921948
104,0.4478344
105,0.26795208
106,0.22666758
107,0.24607009
108,0.3207899
109,0.22637407
110,0.30910882
111,0.35145402
112,0.501525
113,0.45037347
114,0.366967
115,0.34192067
116,0.33982623
117,0.35880905
118,0.19414157
119,0.3346738
120,0.51502645
121,0.698606
122,0.7584981
123,0.78652036
124,0.7720398
125,0.6652182
126,0.49158967
127,0.35689822
128,0.37448505
129,0.5194114
130,0.5535737
131,0.5004143
132,0.30458716
133,0.2805542
134,0.26105043
135,0.2848784
136,0.19370946
137,0.22162929
138,0.22828859
139,0.1981552
140,0.27311677
141,0.38727733
142,0.51997274
143,0.5422345
144,0.5365565
145,0.62675464
146,0.630454
147,0.6226496
148,0.5452126
149,0.54666144
150,0.5562138
151,0.5932946
152,0.4840248
153,0.36545482
154,0.2313293
155,0.270711
156,0.5245079
157,0.6674016
158,0.7661959
159,0.89574075
160,0.9985375
161,0.90179706
162,0.5036976
163,0.36914006
164,0.31546846
165,0.49147788
166,0.46116567
167,0.39326185
168,0.1473108
169,0.10698635
170,0.022385903
171,0.08193566
172,0.062498577
173,0.13588199
174,0.22877413
175,0.35485202
176,0.37104827
177,0.30804545
178,0.29542106
179,0.32100368
180,0.38944778
181,0.36160788
182,0.38782266
183,0.38547748
184,0.4429885
185,0.40598473
186,0.3675512
187,0.31327873
188,0.320604
189,0.338744
190,0.21267477
191,0.35102072
192,0.51910627
193,0.7018714
194,0.78828716
195,0.8492875
196,0.8564658
197,0.7428286
198,0.46398887
199,0.33622345
200,0.31138974
201,0.43160826
202,0.41356993
203,0.34638235
204,0.1519214
205,0.036222324
206,0.0057285354
207,0.10166015
208,0.13708963
209,0.27232015
210,0.3225848
211,0.45750585
212,0.4435523
213,0.27767536
214,0.13488941
215,0.18525225
216,0.34409636
217,0.44108585
218,0.45031005
219,0.3182404
220,0.3366979
221,0.34727213
222,0.4153025
223,0.44771445
224,0.412841
225,0.34314567
226,0.19198307
227,0.31945872
228,0.53382754
229,0.7278378
230,0.77867746
231,0.7588201
232,0.7257313
233,0.60691804
234,0.5056388
235,0.32742968
236,0.34770527
237,0.48252136
238,0.56580603
239,0.49348944
240,0.26362896
241,0.19550647
242,0.20153609
243,0.27980974
244,0.2995176
245,0.34265688
