0-BDX,14,54,77,85,89,
-1.675623977,-1286.571793,-1048.418378,-2647.201991,-980.8055264,869.4377329,-5093.559955
-6.535969404,-1376.454663,-692.5554199,-2516.507182,-641.8693271,130.5111913,-5096.875401
-9.761712912,-1587.024354,-132.3631134,-2359.650139,-68.6395198,-1536.630312,-5684.307438
-11.35278426,-1628.860894,-156.3483422,-2342.560749,19.13160577,-2944.310338,-7052.948717
-11.30908633,-1464.025216,-561.0875402,-2444.895117,-383.0077745,-3280.660172,-8133.67582
-9.630495472,-1244.490035,-607.2715444,-2394.20963,-570.6557288,-2588.473197,-7405.100135
-2.836368008,-952.0811175,-208.6892411,-1893.198802,-101.187174,-1481.430765,-4636.5871
-0.497886343,-470.0151319,195.915748,-940.409098,610.5491505,-611.1564398,-1215.115771
0.865644263,15.56562753,479.8848949,82.05085921,856.4255814,-337.0231483,1096.903815
-0.185056683,115.6105062,739.5061713,676.0425892,545.0414258,-598.6306784,1477.570014
0.308902667,-166.6989112,806.1754961,625.4552616,229.2447873,-941.018021,553.1586128
0.908289574,-353.2314812,553.0917768,156.7968609,300.7549776,-828.8314615,-171.4193274
2.645499121,-176.6799785,294.3867605,-288.3035462,515.6280262,-156.2617587,188.7695033
2.682578185,42.89407789,312.9903785,-445.4519911,440.5183044,589.7280772,940.6788469
2.051965403,-49.48273314,389.2615416,-404.7555389,81.88880744,852.9692556,869.8813326
-2.941781243,-285.9056988,240.7346288,-418.3263967,-194.0827647,685.1461255,27.56589415
-2.134824789,-300.9722813,9.584237288,-565.6505575,-223.0512263,685.7389096,-394.3509182
0.777431302,-108.248833,-51.60353741,-647.583296,-204.4801634,1191.319939,179.4041092
10.42305825,38.36653764,23.77414981,-427.3694765,-296.7934289,1769.547557,1107.525339
14.07644051,130.1314432,114.3183943,50.3025824,-352.7254665,1780.922587,1722.94954
16.36568216,320.2800024,222.2762828,436.6726234,-200.3374527,1322.74368,2101.635136
16.87347008,497.3602399,287.5675215,419.7550766,27.6670897,1211.203136,2443.553064
16.74917165,398.5640276,179.554219,87.67503843,60.40378198,1867.404441,2593.601508
15.57550033,120.7899922,38.33775447,-93.29273926,-123.5057721,2558.190281,2500.519516
10.83493431,81.78964566,220.7887687,281.2292588,-291.4471475,2162.367364,2454.72789
9.452554869,400.564856,722.0675089,1109.891237,-296.5808777,641.4880168,2577.430741
8.91086005,703.6591264,1034.126367,1799.733932,-206.4550851,-698.1545732,2632.909767
12.92050423,685.4311575,797.3601949,1769.281742,-90.0220638,-643.9266959,2518.124335
11.27918582,511.1815853,261.1977142,980.2285872,83.9914992,493.4808935,2330.080279
7.697572023,454.8241713,-121.6239707,-14.50347598,251.189795,1239.420077,1809.306597
-2.652924625,443.2742261,-246.7693547,-561.6318854,196.1905877,663.735905,494.7994787
-6.491628915,260.0353025,-268.1245716,-472.5915144,-107.910086,-650.6002997,-1239.191169
-8.647122698,-13.15827192,-257.3303642,-132.211862,-288.4089047,-1459.8207,-2150.930103
-9.046258447,-114.3795058,-243.2510018,-73.22996421,1.945136572,-1344.318292,-1773.233627
-7.888111075,-63.34378102,-349.3837229,-455.0018382,529.2931223,-1012.696602,-1351.132822
-5.099534692,-141.3076833,-583.5629783,-951.7552104,703.2902853,-1242.391715,-2215.727302
5.956564591,-397.9001827,-679.2583895,-1123.707999,386.2865484,-1916.513436,-3731.093459
7.030239833,-523.0679025,-454.91477,-865.8038052,69.92330468,-2276.535004,-4050.398177
4.758576159,-327.0422054,-173.0383385,-482.2374345,78.50992567,-1883.700671,-2787.508724
-9.610977057,-50.11630048,-212.8878877,-338.2204889,64.33647837,-1031.379161,-1568.26736
-12.00690362,18.28735001,-495.6193635,-460.4568957,-309.5209197,-239.7616448,-1487.071474
-11.1817698,13.66841835,-575.5492695,-481.8594237,-619.6744641,362.476229,-1300.93851
-1.405682176,300.736955,-253.3997838,27.81172325,-260.9535882,988.7334783,802.9287846
1.566056944,886.7993256,229.4396613,1157.320972,496.672473,1686.162171,4456.394603
3.463318866,1325.237168,596.3409414,2522.402137,791.2544711,2142.71798,7377.952698
3.080159846,1258.460559,804.5022413,3498.457748,363.4306507,2070.861024,7995.712223
3.734696659,845.1269515,865.6002908,3626.759773,-294.4050704,1624.976844,6668.058789
4.220957504,539.2557041,717.3333782,2904.565632,-765.2850176,1271.25512,4667.124817
5.173942833,582.8696661,395.6491283,1771.678243,-875.0691378,1247.335198,3122.463098
4.849007195,839.6362604,101.4919425,812.7690174,-478.9056394,1285.549981,2560.541562
3.881117673,1039.12133,-19.78646248,388.7547027,5.203218204,974.6733097,2387.966098
-1.169344435,1041.493835,-3.323985513,468.1312526,-342.2361247,360.6060301,1524.671007
-0.842016453,888.2412188,67.58648452,772.1639611,-1290.263854,39.48313176,477.2109422
1.423444976,729.0361078,144.9574665,1069.08878,-1139.806355,525.0955834,1328.371583
9.796252135,730.8853331,183.9439936,1316.87496,666.5707112,1557.172242,4455.44724
12.8122634,956.1474236,216.7965176,1538.274885,2221.50156,2226.117136,7158.837522
14.64064938,1261.34729,364.3616284,1640.082267,1863.989683,1907.680353,7037.461221
15.15426274,1376.614585,544.3671925,1466.169086,509.5345704,942.4457373,4839.131171
14.7037119,1172.525974,402.3128331,1064.073042,-136.4812713,167.0987435,2669.529321
13.161805,841.1791562,-65.71685966,805.8802614,-19.29528026,-158.3915332,1403.655744
8.710957023,738.6585053,-138.2925815,1099.007067,-6.448811873,-584.4570202,1108.467159
6.350226537,1013.754017,702.441256,1912.757213,-180.8838278,-1485.98519,1962.083468
4.261982103,1425.544358,1696.742538,2657.36213,-176.8242273,-2258.71211,3344.112689
4.103136685,1562.113752,1575.126576,2645.464531,-95.53257794,-2008.827194,3678.345087
1.317616653,1229.560954,362.2844961,1726.441518,-58.68542855,-918.1771318,2341.424408
-2.437712354,606.4578019,-615.1575373,444.2840985,138.2454798,-283.1214058,290.7084371
-10.31983557,36.08814912,-651.4903537,-455.1114399,252.2807366,-948.5103871,-1766.743295
-13.64687299,-287.2363382,-454.3084154,-662.4868066,-312.3232773,-2206.693102,-3923.047939
-15.57585709,-416.3791305,-680.9857394,-460.3307922,-1163.915482,-2710.99459,-5432.605734
-14.95915239,-491.4181292,-901.7955951,-315.0035311,-1160.786173,-2147.063329,-5016.066757
-14.95285031,-553.8095482,-660.3950193,-407.0664713,-328.6356736,-1385.077692,-3334.984404
-14.40936152,-546.3651971,-444.6445233,-578.374851,159.1068056,-1113.938563,-2524.216329
-13.16827982,-461.2612496,-733.7507569,-644.4782234,73.00554487,-1098.635108,-2865.119793
