[2.3848906],3.2481930918306574,[0.01573787],[0.01137166],[0.9657598],0.007721538544424225,0.46050831930644565
[9.046804],10.18908529292229,[0.16386841],[0.04295677],[0.7367178],0.0247621007029095,0.8759090182448884
[10.831774],12.064600312006883,[0.24086185],[0.05189934],[0.717554],0.02946238787642554,0.9088896063713694
[3.2656922],4.0988225595299586,[0.02586122],[0.01555937],[0.94765615],0.009806963106880002,0.5762569460831102
[2.6791604],3.4773850742987977,[0.01836516],[0.01281079],[0.960606],0.008297049307779577,0.4831202901861767
[2.7562428],3.5668543923669853,[0.0191977],[0.01314511],[0.96043134],0.008502119186793701,0.5169839870837237
[7.5021825],8.82480881783774,[0.12247965],[0.03563293],[0.7762807],0.021340806849028924,0.8818789526824822
[11.861466],14.229322455890545,[0.33278573],[0.05629492],[0.60765696],0.03482084447983055,0.9267452158077901
[21.610603],23.73099825798132,[0.9523025],[0.10225176],[0.41171688],0.05953818288650139,0.989261387524697
[17.484875],19.276953912598263,[0.60639423],[0.08253811],[0.45567513],0.04787561141220931,0.9754559228650096
[0.7022597],0.9491575872865053,[0.26314297],[0.04866551],[0.96388805],0.03241485430528168,0.46388738728519435
[2.7243552],3.4056709567319245,[0.01635095],[0.01288167],[0.95913064],0.008136243964599438,0.5091885531937685
[4.19313],4.906657208108769,[0.03594329],[0.01979287],[0.914845],0.011787117711007869,0.658262917749829
[23.182161],26.679889960798423,[1.273378],[0.11023673],[0.38702255],0.06715291680119916,0.9826445415635076
[23.897274],26.481753419291486,[1.2348835],[0.11375052],[0.39785737],0.06678995749516377,0.9784042384065844
[31.276493],33.71543730831064,[2.089557],[0.1489174],[0.33777314],0.08662929792005361,0.9955978796910249
[5.7793846],7.635851283452163,[0.08781978],[0.02771825],[0.7868654],0.01819354173764597,0.8790255138122287
[2.7879546],3.8892002177884093,[0.02191379],[0.01324922],[0.95591426],0.009227529362888617,0.567053577111493
[2.5602696],3.318191533056648,[0.01613344],[0.01209858],[0.95862263],0.007914587278646468,0.5122463286973825
[2.523064],3.2798903781901516,[0.01600757],[0.01197321],[0.96116763],0.007828504075893403,0.48957522045798096
[2.882549],3.6808754851887313,[0.01984238],[0.01356086],[0.9486995],0.0088011574673855,0.5480930863969987
[2.355116],3.1858490801146075,[0.01523306],[0.01124516],[0.96451485],0.007586433224977336,0.46549581567191145
[3.0374038],3.6816100587258993,[0.0205981],[0.01446807],[0.95459104],0.00880961108066112,0.5320618981673539
[6.5142093],7.068332120785395,[0.07636435],[0.03087153],[0.84521353],0.017085988188377612,0.7775809364398445
[2.7841122],3.5135827130067874,[0.01839712],[0.01319707],[0.9557485],0.008397943368227247,0.5105720302627496
[3.26128],3.9230749718559097,[0.02314553],[0.01548849],[0.9466388],0.009391674567676936,0.5479670675091369
[7.472682],8.106662186236566,[0.09945925],[0.03526379],[0.7914944],0.019645574736174433,0.8415850376839049
[4.7635627],5.547769479760449,[0.0458499],[0.02245048],[0.89314085],0.013350052307719615,0.715798884671293
[6.7857747],8.085336443542312,[0.10502126],[0.03244239],[0.8266968],0.019505088269018665,0.7866198178283881
[2.4868016],3.4284031576916276,[0.01762412],[0.01187801],[0.96178347],0.008154633179609494,0.46876108677022527
[28.971092],33.79610024250672,[2.1652422],[0.1378398],[0.31141877],0.08611309793635555,1.0075670220884867
[3.127254],3.970299966275167,[0.02374597],[0.0148863],[0.94736075],0.009462393300538989,0.5489447227959412
[3.7166586],4.752129930498826,[0.03558557],[0.01790457],[0.93543637],0.011330653751391414,0.6672698467706291
[4.9793997],5.928588282812327,[0.05525986],[0.02380543],[0.8937683],0.014251163106293612,0.6741748737126418
[4.151241],4.832965683382506,[0.03571921],[0.0197866],[0.92583483],0.011587081519838923,0.6802686426950167
[3.2741268],4.0841882290855045,[0.0254621],[0.01558558],[0.9445955],0.009772902690010056,0.5905786370005626
[2.3953147],3.3370928226646734,[0.01650879],[0.01141528],[0.9635877],0.007930382642921022,0.5062869480476121
[2.6139686],3.3992433491410536,[0.01752282],[0.01249303],[0.96241176],0.008109387875754165,0.47591974311718155
[5.2967978],6.194657318760659,[0.0593113],[0.02513489],[0.8813666],0.014921846146596906,0.7379970446716152
[6.257989],7.4850989770046885,[0.09075961],[0.03002099],[0.856524],0.018060489823932945,0.8507487380937337
[7.206265],9.581763716709547,[0.1506946],[0.03440379],[0.7624369],0.02309524652723548,0.9312064028530268
[7.0999265],9.218574548118529,[0.13691364],[0.03393131],[0.78943795],0.022152241297051987,0.8757704363496894
[6.8895006],8.482481012702555,[0.10961255],[0.03241942],[0.7667419],0.020512299211306637,0.8887493295863061
[4.7501426],5.416195579975567,[0.04440263],[0.02248359],[0.9023985],0.013032913978783199,0.6980979199375098
[3.394518],4.106998351025024,[0.02513732],[0.0160486],[0.9393226],0.009833626380959698,0.587021145721954
[4.200355],4.868614710053188,[0.03593362],[0.01991145],[0.9207392],0.011692048397640748,0.645433946418958
[4.0525923],5.033161818927324,[0.03673133],[0.0189136],[0.8955651],0.012084748344379085,0.6917420523979005
[6.134235],6.680027574950541,[0.06809483],[0.0290779],[0.85961634],0.016129131739103162,0.7588106381861041
[4.690709],5.448586397841298,[0.04446217],[0.02213364],[0.89596355],0.013107744219431786,0.7039493930418851
[4.9240236],5.672471868883219,[0.04902938],[0.02334783],[0.8977297],0.01363394764843135,0.7610218074270659
[16.41976],18.802093162076147,[0.5680573],[0.07715254],[0.4463066],0.046577710075392624,0.9843094958655326
[10.02326],12.25908339691112,[0.24336667],[0.04744246],[0.6265379],0.029831084348126802,0.9877312753021557
[[2.5960119]],3.3076722574394033,[[0.0166148]],[[0.01243894]],[[0.9613202]],0.007886403429229565,0.49779744971867584
[[4.811938]],5.717927467102304,[[0.05045924]],[[0.02305406]],[[0.9011762]],0.013644082700234898,0.6802892925344542
[[2.5987358]],3.3369866537136446,[[0.0168722]],[[0.01242715]],[[0.9636411]],0.00794781712821158,0.4961878040593208
[[2.586943]],3.3163241498690073,[[0.01689211]],[[0.01239987]],[[0.9622091]],0.007905847804779837,0.5003273424031219
[[2.4684298]],3.013775193921177,[[0.01373922]],[[0.01180473]],[[0.9701722]],0.007175631718208351,0.49200555256557543
[[4.0404663]],4.754399721460721,[[0.0336389]],[[0.01927146]],[[0.9264424]],0.011302860924098273,0.6779040374920181
[[2.75299]],3.423037118276421,[[0.01791307]],[[0.013208]],[[0.9613993]],0.008149432139122911,0.5441265639884956
[[2.6131816]],3.206179320985941,[[0.01536314]],[[0.01246165]],[[0.9655756]],0.007622475432717772,0.5051266650370996
[[108.91615]],115.74227161024619,[[784.34625]],[[0.51999605]],[[0.10346502]],0.36308793175006304,0.9791429081463952
[[2.2740088]],2.9811622142862646,[[0.01344804]],[[0.01088837]],[[0.9687867]],0.007094056359234563,0.45637687237652985
[[2.3248973]],3.038721531272107,[[0.01395254]],[[0.01111439]],[[0.967855]],0.007236424508176424,0.46093126233855153
[[109.63193]],116.49970242048904,[[72.86145]],[[0.52356195]],[[0.10350889]],0.3660515994817638,0.9799774528708736
[[4.0726604]],4.95291897799549,[[0.03756153]],[[0.01950533]],[[0.9222383]],0.011778414380498039,0.6563328665269962
[[3.0217698]],3.8928205430896354,[[0.02286346]],[[0.01440733]],[[0.9525969]],0.009270067098229884,0.5682768496309937
[[3.6623373]],4.5487115565785405,[[0.03182927]],[[0.01749578]],[[0.9344083]],0.010850419239375858,0.5728228924808177
[[7193.741]],7404.5766928299145,[[-160.40448]],[[1.4345975]],[[0.66255105]],0.5035956054631261,0.9424889310598713
[[2.2021472]],2.7906280312516345,[[0.0106315]],[[0.0105323]],[[0.9754972]],0.006636687691928137,0.43319188510119894
[[2.3781805]],3.0697426303501985,[[0.01422234]],[[0.01137941]],[[0.96712786]],0.007308297595455972,0.45977264022683617
[[3.335395]],4.33470210441091,[[0.02851029]],[[0.01592355]],[[0.94140995]],0.010334350975644216,0.5740490982718514
[[2.8499749]],3.5857849753527233,[[0.01932365]],[[0.013632]],[[0.9584944]],0.0085304201043534,0.5689764677200163
[[2.4941108]],3.0453081846328938,[[0.01390948]],[[0.01186295]],[[0.96934265]],0.0072539175444855004,0.5086346798350491
[[3.17435]],4.28821881999897,[[0.02809037]],[[0.01520262]],[[0.938534]],0.010208949174426964,0.6064666906998453
[[3.9227345]],4.817494562578522,[[0.03526162]],[[0.01872212]],[[0.9269062]],0.011490178627909175,0.6105573372820151
[[3.5236301]],4.287783127937056,[[0.02781306]],[[0.01682417]],[[0.93560576]],0.010207997588245296,0.6083278830487842
[[2.0268135]],2.6061871637687064,[[0.01012951]],[[0.00966296]],[[0.9765582]],0.006197309076542974,0.42979119362646867
[[3.3978975]],4.269119787326765,[[0.02782861]],[[0.01628664]],[[0.9419648]],0.010160015335695272,0.5776770752970819
[[3.4286935]],4.284589147467661,[[0.02805811]],[[0.01642883]],[[0.9403686]],0.010202690107190928,0.5818107866119105
[[3.4927619]],4.658605402244672,[[0.03454181]],[[0.01682878]],[[0.9292406]],0.011091654542940088,0.6357807077494587
[[3.3037665]],4.20552941508353,[[0.02614949]],[[0.01567083]],[[0.94291985]],0.01001799018389546,0.5856482409623815
[[3.3293922]],4.180137196529741,[[0.02655545]],[[0.01584831]],[[0.93541193]],0.009970533844314353,0.6107784760344845
[[3.4664898]],4.444350636339954,[[0.0294332]],[[0.01649479]],[[0.93569404]],0.010579905869126426,0.6497310396724756
[[3.9023094]],4.548724136048387,[[0.03072879]],[[0.01857497]],[[0.92748356]],0.010829447017420456,0.6560815347980921
[[3.898855]],4.670728664036454,[[0.03248553]],[[0.01858525]],[[0.932714]],0.011098224851572304,0.6234993853989755
[[4.6277394]],5.986738171621244,[[0.05578724]],[[0.02213643]],[[0.88744915]],0.014294234510196046,0.7240470729520936
[[3.6981068]],4.433858962676116,[[0.03031786]],[[0.01770005]],[[0.93842]],0.010585500731798892,0.6523715819509177
[[3.7352734]],4.51382547708948,[[0.03046998]],[[0.01775969]],[[0.93469304]],0.010745283469874313,0.6062948139193808
[[3.5550246]],4.557991203751556,[[0.03093468]],[[0.01691678]],[[0.93713945]],0.010836992518779376,0.6609810092012823
[[4.1369767]],5.033411544966879,[[0.0369295]],[[0.01952805]],[[0.919867]],0.0119994148277463,0.6860629383291377
[[4.011953]],4.712229486689872,[[0.03322037]],[[0.01914612]],[[0.9280707]],0.011181726626412763,0.64153925629171
[[4.0425887]],4.702601204025964,[[0.03313783]],[[0.01934467]],[[0.91919225]],0.011160635807891443,0.675329203189705
[4.125716],4.747676080107097,[0.03408456],[0.01956522],[0.92416865],0.011401041094254435,0.633349863019281
[4.1353445],4.90133226150014,[0.03513838],[0.01940439],[0.90798986],0.011772734072686808,0.6735798780920826
[2.8960567],3.6113978410658496,[0.01943265],[0.0137183],[0.9533361],0.008634775156489392,0.5312277399293306
[3.701259],4.599058652009033,[0.0306637],[0.01729636],[0.9143537],0.011031246566193795,0.6510756003972099
8.348110314571496,10.287325124958045,0.15246738152255546,0.03973795520847268,0.8040629949363584,0.024326906227628012,0.8844124080792058
9.490422797925545,13.176112910166227,0.30505171322161573,0.045339668178436994,0.6427552373929566,0.03190276696124205,1.019849012586534
10.587834213719223,12.639124066327906,0.2562481793797815,0.05002076366641135,0.6189321740996453,0.030817369090217962,0.9306916309515254
3.6561787923177085,4.685452220624613,0.03293496496006121,0.017331530729610346,0.9331227794971041,0.01117343666229167,0.7168035591164325
8.473963881983902,10.005451143422066,0.16102597339261138,0.0403983675306804,0.7411821648889573,0.02421335535770956,0.933322214043995
14.688265944972184,20.015796143631764,0.7718147887026703,0.07076289347693973,0.5336268010418396,0.04915543635806444,1.0335447851452988
5.640411839340672,6.932919074161355,0.07579791069609321,0.027068485452687266,0.8725706787636449,0.016587116620578417,0.801225766087699
8.240742076526988,9.672767338930138,0.13957084715548262,0.03847468171663808,0.66512551233073,0.02348223409478248,0.9394540523113969
8.94584609522964,10.482899663117587,0.16527113058080545,0.041792950837671844,0.6279357551127183,0.025490730429193906,0.9242038095989327
12.311184738621566,13.824235988472992,0.29429536871157325,0.057704902485111786,0.5278309266907071,0.03389363345199776,0.9605178813426055
12.0536152232777,13.602289952039948,0.2839441786745738,0.05642432055548963,0.5256188590040733,0.033333517485755866,0.9511183166293202
9.22209560509884,10.56070978556969,0.16775659675204224,0.04315235195893117,0.6470493967297968,0.025705076402273132,0.9407439024458456
5.2653859456380205,6.66416150625756,0.07246397889417722,0.025291533558629453,0.8836724931369967,0.016014717781628336,0.8114485279045267
6.495080427689985,8.558995800968706,0.11449119119626516,0.030892423339096378,0.8097682935821087,0.020449519139900837,0.9082844151830257
20.510233330004144,24.521124610394608,1.0321679204862448,0.09629603337044969,0.3284446754090995,0.06134259698655619,0.986814117405107
11.449148004705256,13.745007568048328,0.2992986669979594,0.053999896635518366,0.5567603382849677,0.0334170891488609,0.9910280002579657
19.387313149192117,21.34172779331268,0.7605981653341587,0.09177741792165872,0.44203009655988423,0.05325365920194468,0.9772889276432708
12.44402382590554,14.967188432513579,0.307348644844744,0.059387769211863284,0.6332461296641081,0.03464754927666533,0.9238994794301082
7.13861083984375,8.975136829189248,0.12254239107210196,0.03350887690303904,0.6994981909083108,0.02163038098045981,0.84625906994532
[2.0150971],2.670917808002199,[0.01065576],[0.00964832],[0.9757682],0.0063530202697887695,0.44786288005322106
[1.9649678],2.581074085660647,[0.01007463],[0.00941716],[0.9764233],0.006146757614170492,0.4362356969636409
[2.278167],3.0134046217269934,[0.01368166],[0.01088825],[0.9683467],0.007169758529747694,0.4587538483801152
[2.3041327],3.0488728551131,[0.01400008],[0.01101523],[0.9676802],0.007251428861484628,0.4627040563413223
[2.3405042],3.0572940408328106,[0.01407136],[0.01119511],[0.9675829],0.007265278446037737,0.4646528132720597
[2.181497],2.9128965443482837,[0.01281197],[0.01043563],[0.9702047],0.006932083715249622,0.4518122495442232
[9.697399],11.3775631877743,[0.19471915],[0.04641491],[0.16366512],0.027132226483470186,0.9911408028986256
[9.872084],11.56358406552353,[0.20129244],[0.04721854],[0.14022917],0.02759059015095692,0.9893928022978419
[1.8707939],2.4962085584047706,[0.00931005],[0.00891969],[0.97822547],0.005941656078995051,0.42665970824887933
[4.2458525],5.147237218121412,[0.04008756],[0.02032779],[0.91506976],0.01225052860461979,0.6639792714121151
[3.8375118],4.59043505167245,[0.03154468],[0.01830267],[0.9279027],0.010936765816337289,0.660475237369124
8.121165188876065,9.100080687353016,0.12551022858588112,0.038257870011765394,0.7409647329304839,0.02208525832549803,0.8946551218975173
3.548796220259233,4.207202531759287,0.02672376658678388,0.016840384203312693,0.9382424386487047,0.01008227729768559,0.5828358812867731
11.425780325224906,12.471244967946387,0.24532911945448177,0.05407469435665531,0.6429009796541613,0.03051873930158547,0.9661449019087469
9.238475221576113,10.395747353333796,0.16347747833788162,0.043391852766614065,0.6742224842383711,0.025302698562833358,0.9182725596964156
8.380794871937145,9.24625933756581,0.1312267653811432,0.03959005420575991,0.7485290572168315,0.022458772388015216,0.8649948964068586
4.293296351577297,5.181324528501112,0.03927463170393519,0.020121291549554426,0.8910976059344845,0.012445475532658864,0.7128324650596647
3.856602755459872,4.772348369558517,0.03421318873905932,0.01821974033064731,0.9191997326658832,0.011454064632244474,0.6633253082674332
4.854274171771425,5.666785472372801,0.04807444879452305,0.0229701255871491,0.892376838954015,0.013612331625963824,0.7063661581009161
4.6953481038411455,5.544395705857748,0.046709838740753185,0.02224717198899298,0.8998204871863326,0.013317591752153312,0.6965067312128845
5.5695733735055635,6.433967335473811,0.06267995851976593,0.026417945051269435,0.8701733812968888,0.015487309678266378,0.7524403823138232
3.7402852376302085,4.698883351712493,0.033167141141106526,0.017969706625577106,0.9126812035288944,0.011156720846512532,0.6589502968429598
3.6528301816998106,4.755560281697089,0.03414455323977883,0.017563618643951926,0.9122080280716526,0.011303015162798654,0.6659366125669771
9.652460040468158,11.520806030578365,0.20853502175850736,0.04560969848975991,0.6628189539515026,0.02805060482457992,0.9372633678980737
2.6948970447887075,3.3331985044569437,0.016855509452471884,0.01287196902595414,0.9583385809741005,0.007951289824358434,0.5192973704599332
4.808205575654001,5.732973601507733,0.04886580056063394,0.02258469582408328,0.8813792910766092,0.013797284933595807,0.7807582542368705
3.227240128950639,4.152173670847003,0.02591563553647802,0.015356562783849906,0.9308384797318536,0.00989498514874757,0.5539842852182026
5.028974590879498,6.243421842966413,0.0568047048377025,0.023505722834890934,0.8216704449702884,0.015015469277349862,0.7775919503993859
4.022807959354285,4.818497273558549,0.035216250748021594,0.019059341566665382,0.9138470402357212,0.01154740183071219,0.6078125985412736
13.010807152950402,14.599147932717377,0.3407651505785907,0.061570858697505726,0.5802255939851456,0.035814645720180255,0.9590919893412625
6.395162409002131,7.422746991247061,0.0851506306698866,0.03036228211413166,0.8300758588224657,0.01787769879695084,0.8020791580095505
3.671967939897017,4.4261050528707635,0.028974544214001696,0.017334666893778678,0.9282676461835291,0.010593077503336205,0.6498905175005601
13.069068677497633,14.546423977164775,0.33268399428925477,0.06161398001748956,0.5670374975038361,0.03574089628528061,0.9617136162338511
[2.5270605],3.187733510757747,[0.01564358],[0.01211029],[0.9660203],0.0075961081592119135,0.4764480210388212
[2.4987307],3.1428051114419837,[0.01514424],[0.01199113],[0.96583796],0.00747912133112481,0.4846938981040444
[2.721661],3.3759877207745164,[0.01756145],[0.01305177],[0.9626013],0.008049097935774581,0.48353547876403835
[1.9797137],2.514278549100525,[0.00951102],[0.00944903],[0.9787016],0.005981456991050078,0.4367738501913013
[2.6713402],3.1941093287474835,[0.01554033],[0.012791],[0.9650546],0.007595452788171758,0.526659323279107
[2.2723336],2.73327152329626,[0.01119756],[0.01085969],[0.9752546],0.0064938343136260995,0.4506799915473029
[4.2766447],5.283476230522024,[0.0437156],[0.02048341],[0.9253132],0.012636371505687886,0.6541630354957154
[4.4983206],5.448709268577416,[0.04621984],[0.02145258],[0.90876037],0.013034349105434787,0.6861705877230077
[3.0390065],4.42159699014251,[0.03053527],[0.01467966],[0.93298185],0.010512813459357083,0.6500578429957043
[3.540202],4.384896556369214,[0.02985312],[0.01696392],[0.94354045],0.01045514968635158,0.5820010772016936
[[1.9407374]],2.560327213505349,[[0.00978121]],[[0.00927638]],[[0.97792023]],0.00608641667176446,0.4434579343798876
[[2.382301]],2.9721538104050196,[[0.01349932]],[[0.01140763]],[[0.97093385]],0.0070807107999296594,0.48569235665193855
[2.3993676],3.03207229000665,[0.01406151],[0.01148907],[0.9695222],0.00721669996121277,0.45829235381066835
[2.525025],3.2857957142756375,[0.01636009],[0.0120522],[0.9647471],0.007812555732723096,0.47007743000226127
[2.2978802],2.931517982840259,[0.0132088],[0.01102557],[0.97085774],0.006983134686299469,0.4971872438289949
[2.747081],3.5060859628204386,[0.01915648],[0.01318114],[0.95793283],0.008356116482358358,0.5591642723617497
[2.403637],3.1283266290244964,[0.01496106],[0.01149715],[0.96763575],0.007440799862228493,0.4598147015815903
[2.2464619],2.77788983648822,[0.01167477],[0.01073756],[0.9728518],0.006617471042287176,0.48189678148943876
[2.5893533],3.2929657091011317,[0.01677123],[0.01239636],[0.9634284],0.007852213171647556,0.5363466653745691
[2.5252354],3.1727492156565447,[0.01545559],[0.01211729],[0.9658135],0.007552208102893685,0.521649953207906
[2.2633336],2.833705223210986,[0.01228934],[0.01088284],[0.9716605],0.006744040240008006,0.484527290111236
[2.1490583],2.768588875588073,[0.01157075],[0.01026336],[0.97454906],0.006588745424651587,0.4631655371273042
[2.5541465],3.160850118654033,[0.01526953],[0.01223246],[0.9653187],0.007526412049253406,0.5299430557219749
[2.6960356],3.237473629877221,[0.01571551],[0.012913],[0.9637403],0.00768682572426722,0.5510519519124693
[2.4876428],3.1773279981783142,[0.01510515],[0.01180987],[0.96584654],0.007568801596587402,0.5019339115872432
[2.8205197],3.6758715368162393,[0.02079659],[0.01351577],[0.952367],0.008759778045629392,0.5436168656352548
[2.5853815],3.2593375828351743,[0.01627078],[0.01235153],[0.9635347],0.007771587973470375,0.5039358304348026
[2.9523747],3.536566049604867,[0.01876364],[0.01406434],[0.9588279],0.00841109948168722,0.5345639692737575
[2.6358619],3.255397569369333,[0.01613646],[0.01259464],[0.9639399],0.007751356058145307,0.5078113513415097
[[2.1735923]],2.645832051754939,[[0.0103922]],[[0.01034912]],[[0.9772695]],0.00629589159011386,0.4582739774317198
[2.739201],3.458538386382399,[0.01839688],[0.01314861],[0.95831734],0.00823170595988049,0.5165609042953444
