0,-5.8238583
1,3.3246593
2,1.6564236
3,-1.4928074
4,-0.35642242
5,-0.15335846
6,1.8864517
7,2.2809582
8,2.0020351
9,-0.39921188
10,-4.778384
11,-1.7475128
12,9.469482
13,13.404087
14,16.241585
15,16.64756
16,16.266594
17,14.313572
18,12.005114
19,7.217434
20,7.2799435
21,10.658333
22,10.733879
23,8.231705
24,-2.9822044
25,-5.096628
26,-7.914011
27,-8.38602
28,-8.447029
29,-6.102723
30,-1.8362198
31,8.998892
32,5.892006
33,-6.467785
34,-10.039084
35,-11.201553
36,-0.9466152
37,0.4408493
38,2.4630642
39,1.3065777
40,2.9422207
41,2.6884727
42,4.4985523
43,3.825695
44,3.5366516
45,1.2449036
46,-4.0347986
47,-0.85713005
48,7.8723984
49,12.32037
50,14.789024
51,14.749283
52,15.366676
53,13.088448
54,10.319025
55,5.926773
56,5.172161
57,5.537245
58,1.5622787
59,-1.7367287
60,-6.264326
61,-12.086262
62,-15.7008705
63,-16.04375
64,-13.439861
65,-12.231796
66,-11.075303
67,-9.359467
68,-7.9848003
69,-6.588521
70,-3.8470688
71,-2.2364864
72,-0.83711624
73,4.0939503
74,4.0714455
75,-0.3785553
76,-2.5585861
77,-3.6052303
78,-5.964468
79,-8.358149
80,-7.675886
81,-6.0727396
82,-6.28386
83,-2.1201763
84,5.4088764
85,11.632959
86,14.638115
87,17.463772
88,17.21933
89,13.816185
90,7.761244
91,2.0582848
92,2.3580608
93,5.578554
94,1.2251987
95,-1.3344021
96,-6.525157
97,-11.3741255
98,-14.160059
99,-15.635999
100,-15.964649
101,-12.875478
102,-2.6481056
103,1.3471279
104,0.8682194
105,-4.637944
106,-6.7365627
107,-8.475117
108,-7.209258
109,-6.6250124
110,-4.748356
111,-3.0648804
112,2.3990269
113,1.4908829
114,-1.2970524
115,-2.507574
116,-3.5175
117,-5.401577
118,-9.769561
119,-3.6964417
120,11.043638
121,12.9036255
122,16.61076
123,18.595425
124,17.993954
125,13.354214
126,4.5914383
127,-3.138836
128,-2.729004
129,6.119322
130,6.304619
131,5.9465714
132,-4.6883287
133,-5.0099363
134,-7.939702
135,-9.290574
136,-8.47266
137,-8.790771
138,-8.813903
139,-10.83019
140,-7.383458
141,-0.70162964
142,3.7648468
143,5.078377
144,5.1969604
145,9.509329
146,9.635599
147,10.041723
148,6.99107
149,7.088312
150,7.84931
151,7.2391205
152,4.199314
153,-1.8971004
154,-7.8731956
155,-4.917117
156,9.226776
157,12.408649
158,19.907406
159,26.067574
160,28.032131
161,24.971073
162,4.700802
163,-2.4265575
164,-4.451107
165,4.297064
166,2.5224228
167,-1.5303288
168,-10.73447
169,-17.471142
170,-19.930069
171,-18.243301
172,-17.065369
173,-12.391222
174,-9.6303625
175,-2.9140778
176,-2.1205635
177,-3.9862385
178,-4.7690935
179,-5.2386236
180,-1.7001171
181,-2.031784
182,-1.4841537
183,-1.6994514
184,-0.2604599
185,-0.8446255
186,-2.1799202
187,-4.6550245
188,-4.9310665
189,-4.7272024
190,-8.485019
191,-3.7718868
192,8.244083
193,12.40131
194,16.521912
195,20.453552
196,21.541431
197,16.7855
198,2.231701
199,-3.2049618
200,-4.0915575
201,1.4500942
202,0.93981934
203,-2.5177364
